"","shRNAname","label","score"
"Myc_2207_sas","Myc_2207_sas",1,0.849967588898192
"Myc_2208_sas","Myc_2208_sas",0,-4.91603914521775
"Myc_2209_sas","Myc_2209_sas",0,-8.84226474120924
"Myc_221_sas","Myc_221_sas",0,-8.14129084989994
"Myc_2210_sas","Myc_2210_sas",0,-8.22379992913998
"Myc_2211_sas","Myc_2211_sas",1,-1.16020031257039
"Myc_2212_sas","Myc_2212_sas",1,-0.581699011412031
"Myc_2213_sas","Myc_2213_sas",0,-5.26692505603146
"Myc_2214_sas","Myc_2214_sas",0,-4.65512700320822
"Myc_2215_sas","Myc_2215_sas",1,2.34727478576136
"Myc_2216_sas","Myc_2216_sas",1,3.01010597357103
"Myc_2217_sas","Myc_2217_sas",1,0.288551710997771
"Myc_2218_sas","Myc_2218_sas",0,-5.08664807944048
"Myc_2219_sas","Myc_2219_sas",1,-0.738542949424822
"Myc_222_sas","Myc_222_sas",0,-7.90561207701833
"Myc_2220_sas","Myc_2220_sas",1,-0.795195149256646
"Myc_2221_sas","Myc_2221_sas",0,-9.35656905707008
"Myc_2222_sas","Myc_2222_sas",0,-4.2698707955256
"Myc_2223_sas","Myc_2223_sas",0,-7.84772290526869
"Myc_2224_sas","Myc_2224_sas",0,-6.28800593710339
"Myc_2225_sas","Myc_2225_sas",0,-6.9231859319808
"Myc_2226_sas","Myc_2226_sas",0,-7.09150750044138
"Myc_2227_sas","Myc_2227_sas",0,-6.58182483800791
"Myc_2228_sas","Myc_2228_sas",0,-2.99275021515244
"Myc_2229_sas","Myc_2229_sas",1,1.91581580668213
"Myc_223_sas","Myc_223_sas",0,-6.67235600496751
"Myc_2230_sas","Myc_2230_sas",1,0.512453174359928
"Myc_2231_sas","Myc_2231_sas",0,-8.876249126384
"Myc_2232_sas","Myc_2232_sas",0,-8.38584789492501
"Myc_2233_sas","Myc_2233_sas",0,-5.07620425977488
"Myc_2234_sas","Myc_2234_sas",1,0.657655806043101
"Myc_2235_sas","Myc_2235_sas",1,3.02612296044534
"Myc_2236_sas","Myc_2236_sas",0,-7.85203286889186
"Myc_2237_sas","Myc_2237_sas",0,-5.23719098005163
"Myc_2238_sas","Myc_2238_sas",1,1.22209395328704
"Myc_2239_sas","Myc_2239_sas",0,-5.74154798864939
"Myc_224_sas","Myc_224_sas",0,-7.69240873506655
"Myc_2240_sas","Myc_2240_sas",1,-2.19701500272448
"Myc_2241_sas","Myc_2241_sas",1,-2.95047714455495
"Myc_2242_sas","Myc_2242_sas",0,-4.44516921625512
"Myc_2243_sas","Myc_2243_sas",1,0.553656277893374
"Myc_2244_sas","Myc_2244_sas",0,-6.89088272348752
"Myc_2245_sas","Myc_2245_sas",1,-2.6320781611302
"Myc_2246_sas","Myc_2246_sas",0,-10.7724468520269
"Myc_2247_sas","Myc_2247_sas",0,-8.11727068740463
"Myc_2248_sas","Myc_2248_sas",1,-1.96013971774846
"Myc_2249_sas","Myc_2249_sas",0,-9.97683097744577
"Myc_225_sas","Myc_225_sas",0,-3.91511430922774
"Myc_2250_sas","Myc_2250_sas",0,-6.98067187339498
"Myc_2251_sas","Myc_2251_sas",1,-2.75590300470295
"Myc_2252_sas","Myc_2252_sas",0,-3.17383282815049
"Myc_2253_sas","Myc_2253_sas",0,-4.55608891342383
"Myc_2254_sas","Myc_2254_sas",1,-2.87886654522962
"Myc_2255_sas","Myc_2255_sas",0,-7.82915339999696
"Myc_2256_sas","Myc_2256_sas",0,-7.22795821808794
"Myc_2257_sas","Myc_2257_sas",0,-5.94031345302897
"Myc_2258_sas","Myc_2258_sas",0,-9.51749259489426
"Myc_2259_sas","Myc_2259_sas",0,-8.10827899752379
"Myc_226_sas","Myc_226_sas",0,-4.29296071034529
"Myc_2260_sas","Myc_2260_sas",0,-9.44674409226153
"Myc_2261_sas","Myc_2261_sas",0,-5.86102137423691
"Myc_2262_sas","Myc_2262_sas",0,-9.38531097824935
"Myc_2263_sas","Myc_2263_sas",0,-9.44587998724316
"Myc_2264_sas","Myc_2264_sas",0,-9.05384352604864
"Myc_2265_sas","Myc_2265_sas",0,-5.18599941835283
"Myc_2266_sas","Myc_2266_sas",0,-4.08085224731867
"Myc_2267_sas","Myc_2267_sas",1,0.29494617458047
"Myc_2268_sas","Myc_2268_sas",1,-1.13153219086625
"Myc_2269_sas","Myc_2269_sas",0,-4.59121786910543
"Myc_227_sas","Myc_227_sas",0,-7.40297267590147
"Myc_2270_sas","Myc_2270_sas",1,0.932437480678248
"Myc_2271_sas","Myc_2271_sas",0,-4.42947615537547
"Myc_2272_sas","Myc_2272_sas",1,1.49263005075576
"Myc_2273_sas","Myc_2273_sas",0,-10.7618757267687
"Myc_2274_sas","Myc_2274_sas",0,-7.04046663596276
"Myc_2275_sas","Myc_2275_sas",0,-7.37805475316019
"Myc_2276_sas","Myc_2276_sas",0,-7.76122727626552
"Myc_2277_sas","Myc_2277_sas",1,0.659427128475166
"Myc_2278_sas","Myc_2278_sas",1,0.970538979836387
"Myc_2279_sas","Myc_2279_sas",0,-8.4696059413332
"Myc_228_sas","Myc_228_sas",1,-1.14543137305642
"Myc_2280_sas","Myc_2280_sas",0,-6.28738276122738
"Myc_2281_sas","Myc_2281_sas",0,-3.91259297724464
"Myc_2282_sas","Myc_2282_sas",0,-8.11968738443505
"Myc_2283_sas","Myc_2283_sas",0,-5.2798586715303
"Myc_2284_sas","Myc_2284_sas",0,-4.72070110163912
"Myc_2285_sas","Myc_2285_sas",1,1.22602808663862
"Myc_2286_sas","Myc_2286_sas",1,-0.440184346290531
"Myc_2287_sas","Myc_2287_sas",1,-2.21770221653893
"Myc_2288_sas","Myc_2288_sas",1,0.785730970171445
"Myc_2289_sas","Myc_2289_sas",1,-0.345553226650276
"Myc_229_sas","Myc_229_sas",1,-2.69497325915801
"Myc_2290_sas","Myc_2290_sas",1,-2.02364119934164
"Myc_2291_sas","Myc_2291_sas",1,-1.02364345939789
"Myc_2292_sas","Myc_2292_sas",1,-1.7178512555729
"Myc_2293_sas","Myc_2293_sas",1,-0.39343046643447
"Myc_2294_sas","Myc_2294_sas",0,-9.11351650106448
"Myc_2295_sas","Myc_2295_sas",0,-7.8748299808459
"Myc_2296_sas","Myc_2296_sas",0,-4.32153725911954
"Myc_2297_sas","Myc_2297_sas",1,-2.5615786328292
"Myc_2298_sas","Myc_2298_sas",1,-0.369225705151466
"Myc_2299_sas","Myc_2299_sas",0,-4.22845673559826
"Myc_23_sas","Myc_23_sas",0,-4.14960400919364
"Myc_230_sas","Myc_230_sas",0,-6.4344112773875
"Myc_2300_sas","Myc_2300_sas",0,-8.57819957243579
"Myc_2301_sas","Myc_2301_sas",0,-9.43059192902476
"Myc_2302_sas","Myc_2302_sas",1,1.56317367703701
"Myc_2303_sas","Myc_2303_sas",0,-9.26187859774842
"Myc_2304_sas","Myc_2304_sas",0,-9.55981887177208
"Myc_2305_sas","Myc_2305_sas",1,1.44014305602806
"Myc_2306_sas","Myc_2306_sas",1,-1.04295986939842
"Myc_2307_sas","Myc_2307_sas",1,-1.31999977471275
"Myc_2308_sas","Myc_2308_sas",1,1.47446580478909
"Myc_2309_sas","Myc_2309_sas",1,-1.10845394760952
"Myc_231_sas","Myc_231_sas",0,-7.50718462111757
"Myc_2310_sas","Myc_2310_sas",1,0.74934281595533
"Myc_2311_sas","Myc_2311_sas",1,-0.0414077078361927
"Myc_2312_sas","Myc_2312_sas",0,-9.30195803011963
"Myc_2313_sas","Myc_2313_sas",0,-7.0388052570844
"Myc_2314_sas","Myc_2314_sas",0,-8.96335358086341
"Myc_2315_sas","Myc_2315_sas",0,-9.37346542851961
"Myc_2316_sas","Myc_2316_sas",0,-8.27319856087369
"Myc_2317_sas","Myc_2317_sas",0,-10.0086869527124
"Myc_2318_sas","Myc_2318_sas",0,-9.83551134236749
"Myc_2319_sas","Myc_2319_sas",0,-10.3612357639527
"Myc_232_sas","Myc_232_sas",0,-6.7642881011676
"Myc_2320_sas","Myc_2320_sas",0,-7.88222311946195
"Myc_2321_sas","Myc_2321_sas",1,-2.49464248715719
"Myc_2322_sas","Myc_2322_sas",0,-9.88215234390499
"Myc_2323_sas","Myc_2323_sas",1,3.16567437619205
"Myc_2324_sas","Myc_2324_sas",1,0.368164961448382
"Myc_2325_sas","Myc_2325_sas",1,1.57265817221884
"Myc_2326_sas","Myc_2326_sas",1,-0.83363318775211
"Myc_2327_sas","Myc_2327_sas",1,1.31651339836604
"Myc_2328_sas","Myc_2328_sas",1,0.409001083128556
"Myc_2329_sas","Myc_2329_sas",1,0.264138848936778
"Myc_233_sas","Myc_233_sas",1,-1.96801847063402
"Myc_2330_sas","Myc_2330_sas",1,1.72568262444003
"Myc_2331_sas","Myc_2331_sas",1,-1.36269096770144
"Myc_2332_sas","Myc_2332_sas",1,-0.619543416286534
"Myc_2333_sas","Myc_2333_sas",1,0.800230718865107
"Myc_2334_sas","Myc_2334_sas",1,-1.66524424884994
"Myc_2335_sas","Myc_2335_sas",1,0.382394358855958
"Myc_2336_sas","Myc_2336_sas",0,-8.86507583658666
"Myc_2337_sas","Myc_2337_sas",0,-5.09635616350161
"Myc_2338_sas","Myc_2338_sas",0,-9.30636946955873
"Myc_2339_sas","Myc_2339_sas",0,-7.19231473542986
"Myc_234_sas","Myc_234_sas",0,-7.4954065395768
"Myc_2340_sas","Myc_2340_sas",0,-6.74627559278844
"Myc_2341_sas","Myc_2341_sas",0,-11.2597168679267
"Myc_2342_sas","Myc_2342_sas",0,-5.92581049862135
"Myc_2343_sas","Myc_2343_sas",0,-7.43288077824701
"Myc_2344_sas","Myc_2344_sas",0,-6.04242615139398
"Myc_2345_sas","Myc_2345_sas",1,-0.744650917646897
"Myc_2346_sas","Myc_2346_sas",0,-5.53715269802829
"Myc_2347_sas","Myc_2347_sas",1,-2.74206573044828
"Myc_2348_sas","Myc_2348_sas",0,-9.62568341456717
"Myc_2349_sas","Myc_2349_sas",0,-7.98232836932818
"Myc_235_sas","Myc_235_sas",0,-6.89476682248518
"Myc_2350_sas","Myc_2350_sas",0,-5.9973981712283
"Myc_2351_sas","Myc_2351_sas",0,-10.0181854212669
"Myc_2352_sas","Myc_2352_sas",0,-7.65536724435289
"Myc_2353_sas","Myc_2353_sas",0,-6.36770545572188
"Myc_2354_sas","Myc_2354_sas",0,-6.5784082563434
"Myc_2355_sas","Myc_2355_sas",0,-6.89715053813222
"Myc_2356_sas","Myc_2356_sas",0,-10.5268343671798
"Myc_2357_sas","Myc_2357_sas",0,-9.06839795371237
"Myc_2358_sas","Myc_2358_sas",0,-8.56945585907137
"Myc_2359_sas","Myc_2359_sas",0,-9.75181971376814
"Myc_236_sas","Myc_236_sas",0,-7.1138831708232
"Myc_2360_sas","Myc_2360_sas",0,-9.3843118627986
"Myc_2361_sas","Myc_2361_sas",1,-2.58496250072116
"Myc_2362_sas","Myc_2362_sas",0,-8.48419840127197
"Myc_2363_sas","Myc_2363_sas",0,-8.08458082759046
"Myc_2364_sas","Myc_2364_sas",0,-9.49491897786818
"Myc_237_sas","Myc_237_sas",0,-5.72971580931865
"Myc_238_sas","Myc_238_sas",1,2.15952841290463
"Myc_239_sas","Myc_239_sas",0,-5.11680983837985
"Myc_24_sas","Myc_24_sas",0,-3.70469546806885
"Myc_240_sas","Myc_240_sas",1,-0.838358948733331
"Myc_241_sas","Myc_241_sas",0,-5.84281241986318
"Myc_242_sas","Myc_242_sas",0,-3.30740271715588
"Myc_243_sas","Myc_243_sas",0,-6.66398680130694
"Myc_244_sas","Myc_244_sas",0,-3.11997571641525
"Myc_245_sas","Myc_245_sas",0,-4.67214795395791
"Myc_246_sas","Myc_246_sas",0,-5.71260795164969
"Myc_247_sas","Myc_247_sas",0,-5.08995454500747
"Myc_248_sas","Myc_248_sas",0,-6.93388067970234
"Myc_249_sas","Myc_249_sas",1,-0.940209192123663
"Myc_25_sas","Myc_25_sas",0,-4.85454190627517
"Myc_250_sas","Myc_250_sas",0,-3.29248125036058
"Myc_251_sas","Myc_251_sas",0,-7.8411132607527
"Myc_252_sas","Myc_252_sas",0,-6.16489816911035
"Myc_253_sas","Myc_253_sas",1,-2.51453123280123
"Myc_254_sas","Myc_254_sas",0,-7.07788346922283
"Myc_255_sas","Myc_255_sas",0,-6.85604852554377
"Myc_256_sas","Myc_256_sas",0,-7.9307858005627
"Myc_257_sas","Myc_257_sas",0,-5.88187294846208
"Myc_258_sas","Myc_258_sas",0,-8.19753273899887
"Myc_259_sas","Myc_259_sas",0,-7.42213220790033
"Myc_26_sas","Myc_26_sas",0,-5.31056805663732
"Myc_260_sas","Myc_260_sas",0,-6.6713151493392
"Myc_261_sas","Myc_261_sas",0,-5.83200138144325
"Myc_262_sas","Myc_262_sas",0,-5.60381223411338
"Myc_263_sas","Myc_263_sas",0,-6.02014486051286
"Myc_264_sas","Myc_264_sas",1,0.0687517618749673
"Myc_265_sas","Myc_265_sas",0,-3.70043971814109
"Myc_266_sas","Myc_266_sas",0,-4.87409642479473
"Myc_267_sas","Myc_267_sas",0,-6.35227606073114
"Myc_268_sas","Myc_268_sas",0,-6.79435731779113
"Myc_269_sas","Myc_269_sas",0,-5.28350268512352
"Myc_27_sas","Myc_27_sas",0,-4.37744375108173
"Myc_270_sas","Myc_270_sas",0,-4.83088904888599
"Myc_271_sas","Myc_271_sas",0,-5.8073549220576
"Myc_272_sas","Myc_272_sas",0,-5.94132152468092
"Myc_273_sas","Myc_273_sas",0,-4.49717671842943
"Myc_274_sas","Myc_274_sas",0,-4.35712275883306
"Myc_275_sas","Myc_275_sas",0,-5.88326445429943
"Myc_276_sas","Myc_276_sas",0,-4.79248125036058
"Myc_277_sas","Myc_277_sas",0,-3.92274502547219
"Myc_278_sas","Myc_278_sas",0,-3.57993566838919
"Myc_279_sas","Myc_279_sas",1,-0.792481250360578
"Myc_28_sas","Myc_28_sas",0,-4.85712275883306
"Myc_280_sas","Myc_280_sas",1,-1.78080830379849
"Myc_281_sas","Myc_281_sas",0,-5.38656960335985
"Myc_282_sas","Myc_282_sas",0,-7.83920378809694
"Myc_283_sas","Myc_283_sas",0,-7.33518981614725
"Myc_284_sas","Myc_284_sas",0,-6.9363374401353
"Myc_285_sas","Myc_285_sas",0,-4.76122070808155
"Myc_286_sas","Myc_286_sas",0,-6.55965585364484
"Myc_287_sas","Myc_287_sas",0,-7.50515477607699
"Myc_288_sas","Myc_288_sas",0,-6.99185309632967
"Myc_289_sas","Myc_289_sas",0,-5.83289001416474
"Myc_29_sas","Myc_29_sas",0,-4.94740888165397
"Myc_290_sas","Myc_290_sas",0,-6.5989154990061
"Myc_291_sas","Myc_291_sas",0,-7.15980078244339
"Myc_292_sas","Myc_292_sas",0,-6.2623932754258
"Myc_293_sas","Myc_293_sas",0,-7.50744612103721
"Myc_294_sas","Myc_294_sas",0,-8.3843118627986
"Myc_295_sas","Myc_295_sas",1,-0.269718384784783
"Myc_296_sas","Myc_296_sas",0,-7.55070061766455
"Myc_297_sas","Myc_297_sas",0,-7.46732919818978
"Myc_298_sas","Myc_298_sas",0,-7.3358810931723
"Myc_299_sas","Myc_299_sas",0,-5.15835725987112
"Myc_30_sas","Myc_30_sas",0,-5.72766361015228
"Myc_300_sas","Myc_300_sas",0,-7.35162736687407
"Myc_301_sas","Myc_301_sas",0,-7.86719604538895
"Myc_302_sas","Myc_302_sas",0,-6.97436611990981
"Myc_303_sas","Myc_303_sas",0,-6.0503311695026
"Myc_304_sas","Myc_304_sas",0,-6.99969174123379
"Myc_305_sas","Myc_305_sas",0,-6.65792857363141
"Myc_306_sas","Myc_306_sas",0,-5.22869043953627
"Myc_307_sas","Myc_307_sas",0,-4.7990262500808
"Myc_308_sas","Myc_308_sas",0,-5.20097306198827
"Myc_309_sas","Myc_309_sas",0,-6.76812360784406
"Myc_31_sas","Myc_31_sas",1,-1.27805381902449
"Myc_310_sas","Myc_310_sas",0,-7.433735903481
"Myc_311_sas","Myc_311_sas",0,-7.32167445156135
"Myc_312_sas","Myc_312_sas",0,-7.4334462638383
"Myc_313_sas","Myc_313_sas",0,-7.07582541498671
"Myc_314_sas","Myc_314_sas",0,-6.98868468677217
"Myc_315_sas","Myc_315_sas",0,-3.87215636338467
"Myc_316_sas","Myc_316_sas",0,-5.96351858436015
"Myc_317_sas","Myc_317_sas",0,-3.95386849964711
"Myc_318_sas","Myc_318_sas",0,-8.16845374258586
"Myc_319_sas","Myc_319_sas",0,-6.76202595935891
"Myc_32_sas","Myc_32_sas",0,-7.25216122414595
"Myc_320_sas","Myc_320_sas",0,-6.88517708992901
"Myc_321_sas","Myc_321_sas",0,-5.9211751717069
"Myc_322_sas","Myc_322_sas",0,-6.97144049857952
"Myc_323_sas","Myc_323_sas",0,-7.11890373686157
"Myc_324_sas","Myc_324_sas",0,-5.26812360784406
"Myc_325_sas","Myc_325_sas",0,-5.81056805663732
"Myc_326_sas","Myc_326_sas",0,-5.44589185160915
"Myc_327_sas","Myc_327_sas",0,-6.08402263411205
"Myc_328_sas","Myc_328_sas",0,-5.65473817692055
"Myc_329_sas","Myc_329_sas",0,-5.96462920431849
"Myc_33_sas","Myc_33_sas",0,-5.73583760719602
"Myc_330_sas","Myc_330_sas",0,-6.46758252480185
"Myc_331_sas","Myc_331_sas",0,-6.16096404744368
"Myc_332_sas","Myc_332_sas",0,-7.06206065591459
"Myc_333_sas","Myc_333_sas",0,-7.45989721441958
"Myc_334_sas","Myc_334_sas",0,-5.52628402540208
"Myc_335_sas","Myc_335_sas",0,-6.41228051498514
"Myc_336_sas","Myc_336_sas",0,-7.83200138144325
"Myc_337_sas","Myc_337_sas",0,-7.0176573049122
"Myc_338_sas","Myc_338_sas",0,-7.35564527526562
"Myc_339_sas","Myc_339_sas",0,-7.54987936463517
"Myc_34_sas","Myc_34_sas",0,-4.7637385030302
"Myc_340_sas","Myc_340_sas",0,-7.51174723924137
"Myc_341_sas","Myc_341_sas",0,-7.67507249180625
"Myc_342_sas","Myc_342_sas",0,-5.18968918353563
"Myc_343_sas","Myc_343_sas",0,-5.3146783100398
"Myc_344_sas","Myc_344_sas",0,-7.22621715384157
"Myc_345_sas","Myc_345_sas",0,-3.46878114567547
"Myc_346_sas","Myc_346_sas",0,-8.30272529026569
"Myc_347_sas","Myc_347_sas",0,-9.29201147012877
"Myc_348_sas","Myc_348_sas",0,-8.10141583953528
"Myc_349_sas","Myc_349_sas",0,-8.15210434972282
"Myc_35_sas","Myc_35_sas",1,-0.405735515264918
"Myc_350_sas","Myc_350_sas",0,-7.31734881314586
"Myc_351_sas","Myc_351_sas",1,1.84155316812574
"Myc_352_sas","Myc_352_sas",0,-3.26481237078623
"Myc_353_sas","Myc_353_sas",0,-6.9211751717069
"Myc_354_sas","Myc_354_sas",0,-6.17960024256682
"Myc_355_sas","Myc_355_sas",0,-6.52526445276528
"Myc_356_sas","Myc_356_sas",0,-5.15189037408855
"Myc_357_sas","Myc_357_sas",0,-7.20918985968248
"Myc_358_sas","Myc_358_sas",0,-6.72708537563599
"Myc_359_sas","Myc_359_sas",0,-4.71228799266443
"Myc_36_sas","Myc_36_sas",0,-7.25135375708219
"Myc_360_sas","Myc_360_sas",1,-2.87070028275327
"Myc_361_sas","Myc_361_sas",0,-4.51452458906005
"Myc_362_sas","Myc_362_sas",0,-6.80018877655392
"Myc_363_sas","Myc_363_sas",0,-5.11322583797598
"Myc_364_sas","Myc_364_sas",0,-6.61531046656493
"Myc_365_sas","Myc_365_sas",0,-7.6018269427648
"Myc_366_sas","Myc_366_sas",0,-8.33007456860093
"Myc_367_sas","Myc_367_sas",0,-6.62817806775708
"Myc_368_sas","Myc_368_sas",0,-5.75488750216347
"Myc_369_sas","Myc_369_sas",0,-6.25895769645794
"Myc_37_sas","Myc_37_sas",0,-6.23532943703028
"Myc_370_sas","Myc_370_sas",0,-6.61440934524794
"Myc_371_sas","Myc_371_sas",0,-5.58464934789642
"Myc_372_sas","Myc_372_sas",0,-6.5678546430522
"Myc_373_sas","Myc_373_sas",0,-6.12633271622513
"Myc_374_sas","Myc_374_sas",0,-5.92509341882289
"Myc_375_sas","Myc_375_sas",0,-5.96536866878144
"Myc_376_sas","Myc_376_sas",0,-6.23837310196973
"Myc_377_sas","Myc_377_sas",0,-5.52322097400366
"Myc_378_sas","Myc_378_sas",0,-5.9386420667616
"Myc_379_sas","Myc_379_sas",0,-5.58464934789642
"Myc_38_sas","Myc_38_sas",0,-6.59220524112494
"Myc_380_sas","Myc_380_sas",0,-4.22766361015228
"Myc_381_sas","Myc_381_sas",0,-3.66096404744368
"Myc_382_sas","Myc_382_sas",0,-3.39067985676233
"Myc_383_sas","Myc_383_sas",0,-4.3146783100398
"Myc_384_sas","Myc_384_sas",0,-4.66096404744368
"Myc_385_sas","Myc_385_sas",0,-3.9351823597917
"Myc_386_sas","Myc_386_sas",0,-3.39067985676233
"Myc_387_sas","Myc_387_sas",0,-5.04373142062517
"Myc_388_sas","Myc_388_sas",0,-4.33088904888599
"Myc_389_sas","Myc_389_sas",0,-5.68479867313934
"Myc_39_sas","Myc_39_sas",0,-6.07009535159592
"Myc_390_sas","Myc_390_sas",0,-6.27103227114172
"Myc_391_sas","Myc_391_sas",0,-5.11680983837985
"Myc_392_sas","Myc_392_sas",0,-3.61440934524794
"Myc_393_sas","Myc_393_sas",0,-4.68316110712291
"Myc_394_sas","Myc_394_sas",0,-6.68588832216896
"Myc_395_sas","Myc_395_sas",0,-6.21926598888079
"Myc_396_sas","Myc_396_sas",0,-6.44437162444913
"Myc_397_sas","Myc_397_sas",0,-7.08683856815171
"Myc_398_sas","Myc_398_sas",0,-6.32462808875866
"Myc_399_sas","Myc_399_sas",0,-5.99558375307001
"Myc_40_sas","Myc_40_sas",0,-7.50039613923466
"Myc_400_sas","Myc_400_sas",0,-7.5276835888934
"Myc_401_sas","Myc_401_sas",0,-7.00770752619334
"Myc_402_sas","Myc_402_sas",0,-7.82308245388308
"Myc_403_sas","Myc_403_sas",0,-8.97007075485362
"Myc_404_sas","Myc_404_sas",0,-7.97050087085256
"Myc_405_sas","Myc_405_sas",0,-3.3267994287544
"Myc_406_sas","Myc_406_sas",0,-8.18228963575602
"Myc_407_sas","Myc_407_sas",0,-7.76933697654133
"Myc_408_sas","Myc_408_sas",0,-7.92587452070803
"Myc_409_sas","Myc_409_sas",0,-7.6993718459691
"Myc_41_sas","Myc_41_sas",0,-8.17867290602429
"Myc_410_sas","Myc_410_sas",0,-7.24855167850844
"Myc_411_sas","Myc_411_sas",0,-6.23112331712218
"Myc_412_sas","Myc_412_sas",0,-6.99929521487266
"Myc_413_sas","Myc_413_sas",0,-6.9305434529977
"Myc_414_sas","Myc_414_sas",0,-6.81967035432612
"Myc_415_sas","Myc_415_sas",0,-3.5996544041117
"Myc_416_sas","Myc_416_sas",1,-2.77687299005976
"Myc_417_sas","Myc_417_sas",0,-7.13591387043126
"Myc_418_sas","Myc_418_sas",0,-4.2167772278825
"Myc_419_sas","Myc_419_sas",0,-7.61098233082175
"Myc_42_sas","Myc_42_sas",0,-6.42538643115666
"Myc_420_sas","Myc_420_sas",0,-6.73837310196973
"Myc_421_sas","Myc_421_sas",1,-2.74592654816484
"Myc_422_sas","Myc_422_sas",0,-3.13552346294259
"Myc_423_sas","Myc_423_sas",1,2.5688257855538
"Myc_424_sas","Myc_424_sas",0,-4.32117996878867
"Myc_425_sas","Myc_425_sas",1,1.77307162591531
"Myc_426_sas","Myc_426_sas",1,-1.95229939205026
"Myc_427_sas","Myc_427_sas",1,-1.85983481021281
"Myc_428_sas","Myc_428_sas",1,2.77550959652557
"Myc_429_sas","Myc_429_sas",1,2.00687491367794
"Myc_43_sas","Myc_43_sas",0,-5.85216798559116
"Myc_430_sas","Myc_430_sas",1,1.14819650139011
"Myc_431_sas","Myc_431_sas",1,2.3780292725478
"Myc_432_sas","Myc_432_sas",0,-8.77469305164087
"Myc_433_sas","Myc_433_sas",1,2.05696342732741
"Myc_434_sas","Myc_434_sas",1,1.36442388315582
"Myc_435_sas","Myc_435_sas",1,2.25194784180224
"Myc_436_sas","Myc_436_sas",1,-1.59111877046586
"Myc_437_sas","Myc_437_sas",1,-1.26972399047832
"Myc_438_sas","Myc_438_sas",0,-4.8588382115332
"Myc_439_sas","Myc_439_sas",0,-7.21948552465967
"Myc_44_sas","Myc_44_sas",0,-7.28735588809164
"Myc_440_sas","Myc_440_sas",1,0.940084236829733
"Myc_441_sas","Myc_441_sas",1,1.73280825355576
"Myc_442_sas","Myc_442_sas",0,-5.7364976936649
"Myc_443_sas","Myc_443_sas",0,-6.7839164355966
"Myc_444_sas","Myc_444_sas",0,-5.68724807284576
"Myc_445_sas","Myc_445_sas",0,-7.6030493069979
"Myc_446_sas","Myc_446_sas",0,-4.45630212340146
"Myc_447_sas","Myc_447_sas",0,-6.94079598750333
"Myc_448_sas","Myc_448_sas",0,-5.49858974046881
"Myc_449_sas","Myc_449_sas",0,-6.75451634315325
"Myc_45_sas","Myc_45_sas",0,-6.73073972364308
"Myc_450_sas","Myc_450_sas",0,-7.48622068328177
"Myc_451_sas","Myc_451_sas",0,-7.28983474798963
"Myc_452_sas","Myc_452_sas",0,-3.58865226590396
"Myc_453_sas","Myc_453_sas",0,-3.27044760246816
"Myc_454_sas","Myc_454_sas",0,-5.79154138375147
"Myc_455_sas","Myc_455_sas",0,-8.04637857045993
"Myc_456_sas","Myc_456_sas",0,-6.02014486051286
"Myc_457_sas","Myc_457_sas",0,-6.60837292909765
"Myc_458_sas","Myc_458_sas",0,-6.8388598208205
"Myc_459_sas","Myc_459_sas",0,-6.39659842953047
"Myc_46_sas","Myc_46_sas",0,-5.28350268512352
"Myc_460_sas","Myc_460_sas",0,-5.96536866878144
"Myc_461_sas","Myc_461_sas",0,-3.19446739169205
"Myc_462_sas","Myc_462_sas",0,-6.36183047220499
"Myc_463_sas","Myc_463_sas",0,-7.95532136523481
"Myc_464_sas","Myc_464_sas",0,-6.41763045931374
"Myc_465_sas","Myc_465_sas",0,-6.64802791903939
"Myc_466_sas","Myc_466_sas",1,-2.29248125036058
"Myc_467_sas","Myc_467_sas",0,-8.02188746617307
"Myc_468_sas","Myc_468_sas",0,-5.62337029924657
"Myc_469_sas","Myc_469_sas",0,-7.4981263976499
"Myc_47_sas","Myc_47_sas",0,-7.69545392626204
"Myc_470_sas","Myc_470_sas",0,-7.07618203713048
"Myc_471_sas","Myc_471_sas",0,-5.93073733756289
"Myc_472_sas","Myc_472_sas",1,-1.39760678357527
"Myc_473_sas","Myc_473_sas",0,-6.80076933796992
"Myc_474_sas","Myc_474_sas",0,-5.92509341882289
"Myc_475_sas","Myc_475_sas",0,-6.16867157363702
"Myc_476_sas","Myc_476_sas",0,-5.7938887581641
"Myc_477_sas","Myc_477_sas",0,-6.71522627583277
"Myc_478_sas","Myc_478_sas",0,-6.48792398400339
"Myc_479_sas","Myc_479_sas",0,-4.07458322063776
"Myc_48_sas","Myc_48_sas",0,-7.66570342038771
"Myc_480_sas","Myc_480_sas",0,-7.23227287516697
"Myc_481_sas","Myc_481_sas",0,-6.75185076684808
"Myc_482_sas","Myc_482_sas",0,-5.72427941364009
"Myc_483_sas","Myc_483_sas",0,-5.17325686658282
"Myc_484_sas","Myc_484_sas",0,-7.35162736687407
"Myc_485_sas","Myc_485_sas",0,-6.94079598750333
"Myc_486_sas","Myc_486_sas",0,-7.90587548674207
"Myc_487_sas","Myc_487_sas",0,-4.91337111952968
"Myc_488_sas","Myc_488_sas",1,0.767556475898713
"Myc_489_sas","Myc_489_sas",1,3.66068046429943
"Myc_49_sas","Myc_49_sas",1,-2.57048845493848
"Myc_490_sas","Myc_490_sas",1,1.75191759398596
"Myc_491_sas","Myc_491_sas",1,0.569617452916194
"Myc_492_sas","Myc_492_sas",0,-7.03806183134588
